contrat_id,client_id,produit_id,agence_id,montant_finance,apport_client,taux_interet,duree_mois,mensualite,date_deblocage,date_fin_prevue,statut_contrat,motif_credit,nb_echeances_total,montant_total_du
CTR0017931,CLI004622,PROD008,AG020,44522.96,0.0,9.07,36,1417.27,2021-08-05,2024-07-20,En cours,Consommation,36,51021.72
CTR0017932,CLI003262,PROD007,AG008,71404.17,0.0,9.73,18,4279.45,2015-03-20,2016-09-10,En cours,Consommation,18,77030.1
CTR0017933,CLI003683,PROD002,AG016,46982.31,9396.46,7.58,18,2769.55,2018-10-29,2020-04-21,Soldé,Automobile,18,49851.9
CTR0017934,CLI004814,PROD001,AG001,384949.39,38494.94,7.74,54,8464.81,2016-06-30,2020-12-06,Soldé,Automobile,54,457099.74
CTR0017935,CLI004099,PROD001,AG001,471891.44,47189.14,8.1,60,9590.86,2017-03-18,2022-02-20,En cours,Automobile,60,575451.6
CTR0017936,CLI003729,PROD001,AG018,492361.71,49236.17,6.65,60,9668.25,2015-02-25,2020-01-30,En cours,Automobile,60,580095.0
CTR0017937,CLI006193,PROD007,AG018,23887.18,0.0,9.46,18,1428.66,2015-04-13,2016-10-04,En cours,Consommation,18,25715.88
CTR0017938,CLI000414,PROD007,AG019,51626.1,0.0,9.3,30,1935.3,2016-05-27,2018-11-13,Soldé,Consommation,30,58059.0
CTR0017939,CLI002094,PROD004,AG003,73637.28,7363.73,11.31,12,6518.84,2018-10-20,2019-10-15,En cours,Équipement,12,78226.08
CTR0017940,CLI008302,PROD001,AG011,147007.11,14700.71,8.13,66,2769.77,2016-09-14,2022-02-15,Soldé,Automobile,66,182804.82
CTR0017941,CLI003243,PROD005,AG019,18319.7,2747.95,11.29,18,1111.14,2022-06-12,2023-12-04,Soldé,Automobile,18,20000.52
CTR0017942,CLI003723,PROD003,AG017,75601.1,0.0,9.57,12,6631.43,2022-07-06,2023-07-01,Soldé,Consommation,12,79577.16
CTR0017943,CLI008679,PROD001,AG017,411857.16,41185.72,5.86,36,12503.38,2018-04-22,2021-04-06,En cours,Automobile,36,450121.68
CTR0017944,CLI000272,PROD006,AG004,220472.08,0.0,13.18,96,3727.76,2021-02-04,2028-12-24,Soldé,Restructuration,96,357864.96
CTR0017945,CLI001955,PROD007,AG020,54164.36,0.0,7.88,36,1694.32,2019-06-14,2022-05-29,En contentieux,Consommation,36,60995.52
CTR0017946,CLI006371,PROD005,AG003,57741.64,8661.25,8.75,12,5042.9,2017-08-13,2018-08-08,En cours,Automobile,12,60514.8
CTR0017947,CLI003947,PROD001,AG011,194995.48,19499.55,8.45,18,11572.17,2021-04-18,2022-10-10,Soldé,Automobile,18,208299.06
CTR0017948,CLI008918,PROD008,AG015,75912.85,0.0,9.41,36,2428.52,2016-05-10,2019-04-25,Soldé,Consommation,36,87426.72
CTR0017949,CLI000347,PROD002,AG019,175015.65,35003.13,9.77,12,15367.94,2018-11-12,2019-11-07,En cours,Automobile,12,184415.28
CTR0017950,CLI004818,PROD005,AG015,48685.12,7302.77,11.1,42,1404.17,2021-09-04,2025-02-15,En cours,Automobile,42,58975.14
CTR0017951,CLI005691,PROD004,AG020,78992.2,7899.22,9.7,18,4733.14,2022-05-25,2023-11-16,En cours,Équipement,18,85196.52
CTR0017952,CLI002016,PROD008,AG016,79812.88,0.0,6.72,12,6895.65,2019-03-02,2020-02-25,En cours,Consommation,12,82747.8
CTR0017953,CLI002107,PROD005,AG010,76279.05,11441.86,9.75,18,4572.32,2022-08-27,2024-02-18,En retard,Automobile,18,82301.76
CTR0017954,CLI005010,PROD005,AG016,75345.42,11301.81,10.52,30,2867.17,2017-04-21,2019-10-08,Soldé,Automobile,30,86015.1
CTR0017955,CLI001612,PROD007,AG010,60764.47,0.0,7.54,36,1891.27,2017-08-17,2020-08-01,En cours,Consommation,36,68085.72
CTR0017956,CLI000962,PROD002,AG016,146155.68,29231.14,7.12,30,5332.71,2023-01-10,2025-06-28,En cours,Automobile,30,159981.3
CTR0017957,CLI006624,PROD006,AG010,118582.32,0.0,11.6,30,4572.5,2017-11-14,2020-05-02,En cours,Restructuration,30,137175.0
CTR0017958,CLI009972,PROD007,AG006,65303.84,0.0,8.75,24,2975.9,2015-05-06,2017-04-25,En cours,Consommation,24,71421.6
CTR0017959,CLI003218,PROD002,AG002,184762.59,36952.52,7.67,12,16044.03,2017-11-30,2018-11-25,En retard,Automobile,12,192528.36
CTR0017960,CLI009499,PROD002,AG012,83455.88,16691.18,9.27,18,4984.11,2019-06-19,2020-12-10,En cours,Automobile,18,89713.98
CTR0017961,CLI008414,PROD001,AG020,450753.0,45075.3,5.57,18,26160.56,2020-11-18,2022-05-12,En cours,Automobile,18,470890.08
CTR0017962,CLI001088,PROD004,AG001,31846.18,3184.62,11.18,36,1045.32,2017-03-26,2020-03-10,Soldé,Équipement,36,37631.52
CTR0017963,CLI002913,PROD007,AG004,62010.64,0.0,8.33,36,1952.64,2015-04-15,2018-03-30,Soldé,Consommation,36,70295.04
CTR0017964,CLI001391,PROD008,AG001,34116.08,0.0,8.8,60,704.89,2017-08-01,2022-07-06,Restructuré,Consommation,60,42293.4
CTR0017965,CLI002950,PROD005,AG013,77074.85,11561.23,12.25,48,2039.15,2020-12-24,2024-12-03,Soldé,Automobile,48,97879.2
CTR0017966,CLI008625,PROD001,AG010,420946.07,42094.61,5.77,84,6103.11,2015-08-16,2022-07-10,En cours,Automobile,84,512661.24
CTR0017967,CLI002156,PROD002,AG008,66391.98,13278.4,9.86,12,5832.59,2022-02-23,2023-02-18,En contentieux,Automobile,12,69991.08
CTR0017968,CLI002733,PROD003,AG002,76059.28,0.0,10.73,24,3535.43,2016-09-12,2018-09-02,En cours,Consommation,24,84850.32
CTR0017969,CLI005599,PROD008,AG015,26486.22,0.0,7.67,54,581.54,2017-07-28,2022-01-03,En cours,Consommation,54,31403.16
CTR0017970,CLI006135,PROD004,AG005,11825.69,1182.57,11.84,42,345.29,2015-09-11,2019-02-22,En retard,Équipement,42,14502.18
CTR0017971,CLI000982,PROD003,AG004,147236.44,0.0,9.42,48,3693.42,2017-03-28,2021-03-07,En cours,Consommation,48,177284.16
CTR0017972,CLI001846,PROD002,AG016,183138.82,36627.76,10.46,18,11037.61,2018-03-31,2019-09-22,En cours,Automobile,18,198676.98
CTR0017973,CLI008804,PROD008,AG001,76322.85,0.0,6.92,54,1648.89,2019-07-01,2023-12-07,En cours,Consommation,54,89040.06
CTR0017974,CLI000860,PROD003,AG005,113211.15,0.0,13.42,48,3060.82,2017-05-29,2021-05-08,En contentieux,Consommation,48,146919.36
CTR0017975,CLI006516,PROD004,AG009,11471.91,1147.19,11.25,48,297.89,2016-11-22,2020-11-01,En cours,Équipement,48,14298.72
CTR0017976,CLI001758,PROD004,AG007,58671.46,5867.15,9.59,30,2207.28,2016-06-23,2018-12-10,En cours,Équipement,30,66218.4
CTR0017977,CLI003836,PROD006,AG019,200447.31,0.0,13.83,54,5006.79,2016-12-10,2021-05-18,En cours,Restructuration,54,270366.66
CTR0017978,CLI009046,PROD003,AG017,13371.67,0.0,11.82,12,1186.93,2019-12-23,2020-12-17,En retard,Consommation,12,14243.16
CTR0017979,CLI005609,PROD006,AG010,143626.12,0.0,12.52,24,6795.91,2022-05-26,2024-05-15,Soldé,Restructuration,24,163101.84
CTR0017980,CLI001299,PROD004,AG006,40211.2,4021.12,8.55,36,1270.3,2017-12-17,2020-12-01,Restructuré,Équipement,36,45730.8
CTR0017981,CLI005582,PROD002,AG020,33521.84,6704.37,10.83,54,787.02,2017-09-05,2022-02-11,En cours,Automobile,54,42499.08
CTR0017982,CLI009879,PROD001,AG003,85708.27,8570.83,7.98,66,1608.61,2018-05-25,2023-10-26,En cours,Automobile,66,106168.26
CTR0017983,CLI004983,PROD003,AG014,92117.49,0.0,10.8,24,4284.85,2016-04-27,2018-04-17,En cours,Consommation,24,102836.4
CTR0017984,CLI005696,PROD003,AG002,80933.9,0.0,13.21,36,2735.18,2022-02-16,2025-01-31,En cours,Consommation,36,98466.48
CTR0017985,CLI005383,PROD006,AG002,206889.7,0.0,12.9,78,3931.51,2019-08-20,2026-01-15,Soldé,Restructuration,78,306657.78
CTR0017986,CLI007728,PROD003,AG001,119786.73,0.0,11.05,54,2825.3,2019-04-30,2023-10-06,En cours,Consommation,54,152566.2
CTR0017987,CLI003655,PROD007,AG003,56785.15,0.0,7.6,18,3347.93,2020-08-22,2022-02-13,Soldé,Consommation,18,60262.74
CTR0017988,CLI008749,PROD001,AG015,108345.39,10834.54,8.21,12,9435.32,2022-08-26,2023-08-21,Soldé,Automobile,12,113223.84
CTR0017989,CLI007632,PROD002,AG012,35688.53,7137.71,9.09,42,995.24,2020-10-01,2024-03-14,En cours,Automobile,42,41800.08
CTR0017990,CLI004758,PROD003,AG005,18434.95,0.0,11.55,6,3176.82,2022-11-29,2023-05-28,En cours,Consommation,6,19060.92
CTR0017991,CLI004961,PROD001,AG007,197290.12,19729.01,6.18,54,4194.4,2017-04-27,2021-10-03,En cours,Automobile,54,226497.6
CTR0017992,CLI004846,PROD004,AG001,56453.02,5645.3,10.16,42,1602.86,2015-12-11,2019-05-24,En cours,Équipement,42,67320.12
CTR0017993,CLI003678,PROD002,AG013,79072.59,15814.52,8.84,12,6909.15,2016-09-14,2017-09-09,En cours,Automobile,12,82909.8
CTR0017994,CLI004074,PROD007,AG005,23052.43,0.0,9.1,36,734.13,2019-05-11,2022-04-25,En cours,Consommation,36,26428.68
CTR0017995,CLI000058,PROD007,AG006,76909.36,0.0,8.37,36,2423.21,2015-02-07,2018-01-22,En retard,Consommation,36,87235.56
CTR0017996,CLI000874,PROD004,AG021,51314.43,5131.44,10.86,36,1676.57,2016-05-25,2019-05-10,En contentieux,Équipement,36,60356.52
CTR0017997,CLI004767,PROD002,AG002,105058.88,21011.78,9.85,12,9229.02,2015-05-24,2016-05-18,En cours,Automobile,12,110748.24
CTR0017998,CLI008894,PROD003,AG002,143053.6,0.0,10.77,18,8642.19,2015-04-29,2016-10-20,En retard,Consommation,18,155559.42
CTR0017999,CLI000926,PROD005,AG006,13076.8,1961.52,11.45,42,379.36,2021-08-13,2025-01-24,En cours,Automobile,42,15933.12
CTR0018000,CLI007119,PROD004,AG011,75615.9,7561.59,8.7,42,2094.84,2019-09-20,2023-03-03,En cours,Équipement,42,87983.28
CTR0018001,CLI001420,PROD004,AG005,55946.24,5594.62,8.96,30,2088.46,2020-02-27,2022-08-15,Soldé,Équipement,30,62653.8
CTR0018002,CLI004319,PROD001,AG012,273824.52,27382.45,6.43,36,8383.73,2022-02-15,2025-01-30,Restructuré,Automobile,36,301814.28
CTR0018003,CLI000782,PROD007,AG012,21900.74,0.0,7.82,36,684.47,2018-08-01,2021-07-16,En cours,Consommation,36,24640.92
CTR0018004,CLI006578,PROD006,AG010,174093.33,0.0,14.51,84,3311.76,2020-04-29,2027-03-24,Soldé,Restructuration,84,278187.84
CTR0018005,CLI001562,PROD004,AG017,22646.36,2264.64,11.08,24,1056.34,2019-01-01,2020-12-21,En cours,Équipement,24,25352.16
CTR0018006,CLI002044,PROD002,AG009,171440.0,34288.0,10.83,18,10361.82,2015-03-27,2016-09-17,En cours,Automobile,18,186512.76
CTR0018007,CLI000522,PROD001,AG017,434303.94,43430.39,6.8,78,6904.39,2017-02-01,2023-06-30,En cours,Automobile,78,538542.42
CTR0018008,CLI008599,PROD003,AG017,92718.33,0.0,13.28,18,5709.44,2017-12-08,2019-06-01,En cours,Consommation,18,102769.92
CTR0018009,CLI000807,PROD007,AG005,73819.28,0.0,9.94,18,4431.33,2022-09-23,2024-03-16,En cours,Consommation,18,79763.94
CTR0018010,CLI005451,PROD005,AG021,22143.32,3321.5,9.73,18,1327.11,2018-12-10,2020-06-02,En cours,Automobile,18,23887.98
CTR0018011,CLI009229,PROD006,AG009,34675.7,0.0,11.59,30,1336.92,2016-12-08,2019-05-27,En cours,Restructuration,30,40107.6
CTR0018012,CLI002888,PROD006,AG003,298089.61,0.0,10.41,72,5584.19,2022-08-06,2028-07-05,Soldé,Restructuration,72,402061.68
CTR0018013,CLI004490,PROD006,AG015,294881.93,0.0,10.58,78,5244.31,2018-01-06,2024-06-03,Soldé,Restructuration,78,409056.18
CTR0018014,CLI001627,PROD007,AG009,69975.39,0.0,7.82,24,3159.06,2019-11-27,2021-11-16,En cours,Consommation,24,75817.44
CTR0018015,CLI000576,PROD004,AG002,77171.78,7717.18,11.71,30,2979.71,2018-06-03,2020-11-19,Soldé,Équipement,30,89391.3
CTR0018016,CLI007401,PROD007,AG008,43842.79,0.0,7.84,30,1614.08,2019-09-15,2022-03-03,En cours,Consommation,30,48422.4
CTR0018017,CLI002600,PROD003,AG017,107770.73,0.0,9.25,6,18449.48,2022-05-19,2022-11-15,Soldé,Consommation,6,110696.88
CTR0018018,CLI002780,PROD005,AG014,16757.76,2513.66,9.15,18,999.88,2021-02-17,2022-08-11,En retard,Automobile,18,17997.84
CTR0018019,CLI000950,PROD008,AG008,12060.29,0.0,6.6,48,286.57,2017-09-03,2021-08-13,En cours,Consommation,48,13755.36
CTR0018020,CLI001987,PROD005,AG006,33173.94,4976.09,11.45,24,1553.11,2015-07-12,2017-07-01,Soldé,Automobile,24,37274.64
CTR0018021,CLI001584,PROD001,AG006,250416.85,25041.69,6.98,54,5417.07,2017-08-14,2022-01-20,En cours,Automobile,54,292521.78
CTR0018022,CLI005174,PROD007,AG006,31117.24,0.0,8.31,30,1152.29,2015-09-27,2018-03-15,En cours,Consommation,30,34568.7
CTR0018023,CLI008121,PROD002,AG007,48812.56,9762.51,9.27,18,2915.16,2022-09-07,2024-02-29,En cours,Automobile,18,52472.88
CTR0018024,CLI001096,PROD002,AG006,25992.57,5198.51,8.46,48,640.18,2016-11-08,2020-10-18,Soldé,Automobile,48,30728.64
CTR0018025,CLI004380,PROD003,AG004,146940.68,0.0,9.31,30,5509.01,2021-01-17,2023-07-06,En retard,Consommation,30,165270.3
CTR0018026,CLI003616,PROD008,AG010,116327.69,0.0,8.05,42,3187.41,2016-10-29,2020-04-11,Soldé,Consommation,42,133871.22
CTR0018027,CLI000571,PROD007,AG018,18339.67,0.0,9.63,12,1609.19,2019-02-26,2020-02-21,En cours,Consommation,12,19310.28
CTR0018028,CLI007836,PROD001,AG019,464543.69,46454.37,7.47,24,20897.94,2017-01-29,2019-01-19,En cours,Automobile,24,501550.56
CTR0018029,CLI000740,PROD001,AG001,193827.79,19382.78,7.69,18,11435.63,2016-12-06,2018-05-30,Soldé,Automobile,18,205841.34
CTR0018030,CLI001703,PROD003,AG008,119587.75,0.0,9.94,18,7178.79,2022-08-18,2024-02-09,En cours,Consommation,18,129218.22
CTR0018031,CLI000517,PROD004,AG006,70075.74,7007.57,10.64,30,2670.56,2016-08-06,2019-01-23,En cours,Équipement,30,80116.8
CTR0018032,CLI005026,PROD002,AG015,175099.99,35020.0,10.28,42,4981.58,2019-12-17,2023-05-30,En retard,Automobile,42,209226.36
CTR0018033,CLI008764,PROD002,AG021,177308.43,35461.69,9.77,54,4071.14,2022-06-29,2026-12-05,En cours,Automobile,54,219841.56
CTR0018034,CLI006628,PROD001,AG006,394215.47,39421.55,6.31,84,5817.68,2017-09-09,2024-08-03,Restructuré,Automobile,84,488685.12
CTR0018035,CLI003834,PROD003,AG010,133677.34,0.0,13.74,6,23180.88,2017-11-05,2018-05-04,En retard,Consommation,6,139085.28
CTR0018036,CLI003952,PROD001,AG005,264170.66,26417.07,5.63,42,6944.51,2017-11-04,2021-04-17,En cours,Automobile,42,291669.42
CTR0018037,CLI000404,PROD003,AG018,113672.73,0.0,10.28,42,3233.98,2017-11-13,2021-04-26,En cours,Consommation,42,135827.16
CTR0018038,CLI004885,PROD005,AG015,75049.64,11257.45,9.04,12,6564.59,2017-09-03,2018-08-29,En cours,Automobile,12,78775.08
CTR0018039,CLI005833,PROD006,AG020,280118.99,0.0,14.84,78,5618.1,2016-02-20,2022-07-18,En retard,Restructuration,78,438211.8
CTR0018040,CLI007020,PROD004,AG019,43332.65,4333.27,9.15,36,1380.99,2018-01-08,2020-12-23,En contentieux,Équipement,36,49715.64
CTR0018041,CLI000323,PROD005,AG008,52170.03,7825.5,9.04,30,1949.42,2016-02-03,2018-07-22,Soldé,Automobile,30,58482.6
CTR0018042,CLI004306,PROD008,AG001,57119.02,0.0,9.47,24,2621.8,2021-09-03,2023-08-24,En cours,Consommation,24,62923.2
CTR0018043,CLI009564,PROD005,AG014,46732.6,7009.89,11.67,30,1803.53,2016-05-06,2018-10-23,En cours,Automobile,30,54105.9
CTR0018044,CLI006702,PROD006,AG012,143663.43,0.0,12.95,48,3850.57,2022-05-22,2026-05-01,En cours,Restructuration,48,184827.36
CTR0018045,CLI006151,PROD008,AG021,89535.45,0.0,7.13,36,2769.92,2015-06-22,2018-06-06,En cours,Consommation,36,99717.12
CTR0018046,CLI009594,PROD006,AG008,149867.46,0.0,10.01,96,2274.91,2015-05-27,2023-04-15,En cours,Restructuration,96,218391.36
CTR0018047,CLI007158,PROD007,AG006,46207.79,0.0,7.68,18,2726.0,2017-05-28,2018-11-19,Soldé,Consommation,18,49068.0
CTR0018048,CLI001413,PROD002,AG008,184201.68,36840.34,9.7,42,5189.81,2022-11-26,2026-05-09,En retard,Automobile,42,217972.02
CTR0018049,CLI001528,PROD007,AG016,75579.1,0.0,9.66,24,3475.74,2022-08-29,2024-08-18,En cours,Consommation,24,83417.76
CTR0018050,CLI005151,PROD002,AG014,178020.49,35604.1,7.28,18,10469.79,2017-09-21,2019-03-15,Soldé,Automobile,18,188456.22
CTR0018051,CLI009621,PROD007,AG006,79415.49,0.0,9.17,18,4739.17,2019-01-26,2020-07-19,En cours,Consommation,18,85305.06
CTR0018052,CLI003740,PROD005,AG005,31931.12,4789.67,10.02,30,1207.66,2016-03-12,2018-08-29,En cours,Automobile,30,36229.8
CTR0018053,CLI007655,PROD003,AG017,71050.39,0.0,10.79,54,1666.72,2019-09-13,2024-02-19,En cours,Consommation,54,90002.88
CTR0018054,CLI005867,PROD002,AG008,54052.47,10810.49,7.84,12,4697.94,2021-09-20,2022-09-15,En cours,Automobile,12,56375.28
CTR0018055,CLI008027,PROD005,AG007,72538.04,10880.71,9.45,42,2035.16,2022-08-28,2026-02-08,En cours,Automobile,42,85476.72
CTR0018056,CLI007273,PROD004,AG021,10924.08,1092.41,8.41,12,952.34,2015-12-11,2016-12-05,En cours,Équipement,12,11428.08
CTR0018057,CLI004228,PROD004,AG009,13949.83,1394.98,8.52,30,517.92,2022-09-05,2025-02-21,Restructuré,Équipement,30,15537.6
CTR0018058,CLI008967,PROD003,AG012,6955.72,0.0,13.0,18,427.41,2015-04-10,2016-10-01,En cours,Consommation,18,7693.38
CTR0018059,CLI004668,PROD006,AG002,42725.76,0.0,11.23,78,774.24,2015-01-15,2021-06-12,Soldé,Restructuration,78,60390.72
CTR0018060,CLI003288,PROD008,AG019,103115.05,0.0,8.33,60,2107.12,2015-05-27,2020-04-30,En cours,Consommation,60,126427.2
CTR0018061,CLI008487,PROD006,AG002,295481.76,0.0,12.56,96,4893.8,2018-10-13,2026-09-01,En cours,Restructuration,96,469804.8
CTR0018062,CLI003842,PROD001,AG012,162442.56,16244.26,6.91,12,14048.89,2022-06-10,2023-06-05,Soldé,Automobile,12,168586.68
CTR0018063,CLI003638,PROD006,AG002,289572.37,0.0,12.23,60,6475.08,2015-03-15,2020-02-17,Soldé,Restructuration,60,388504.8
CTR0018064,CLI008012,PROD006,AG002,186150.28,0.0,12.76,36,6250.64,2019-11-02,2022-10-17,En cours,Restructuration,36,225023.04
CTR0018065,CLI005670,PROD006,AG021,170143.47,0.0,12.32,54,4120.24,2015-09-16,2020-02-22,En retard,Restructuration,54,222492.96
CTR0018066,CLI006696,PROD005,AG005,45333.7,6800.06,10.13,24,2094.64,2022-10-30,2024-10-19,En cours,Automobile,24,50271.36
CTR0018067,CLI006050,PROD003,AG005,56811.0,0.0,11.55,54,1353.98,2018-11-04,2023-04-12,Soldé,Consommation,54,73114.92
CTR0018068,CLI005848,PROD003,AG014,88685.08,0.0,9.2,24,4059.7,2021-08-27,2023-08-17,Soldé,Consommation,24,97432.8
CTR0018069,CLI009814,PROD004,AG002,61934.84,6193.48,9.1,48,1544.19,2017-11-27,2021-11-06,Restructuré,Équipement,48,74121.12
CTR0018070,CLI001821,PROD003,AG005,102566.62,0.0,10.91,36,3353.53,2018-09-17,2021-09-01,Soldé,Consommation,36,120727.08
CTR0018071,CLI000071,PROD005,AG002,21876.71,3281.51,8.58,30,812.82,2022-01-02,2024-06-20,En cours,Automobile,30,24384.6
CTR0018072,CLI000664,PROD006,AG014,169925.93,0.0,12.37,24,8028.4,2018-09-28,2020-09-17,Restructuré,Restructuration,24,192681.6
CTR0018073,CLI000893,PROD006,AG006,162450.92,0.0,11.32,36,5343.09,2022-08-28,2025-08-12,Soldé,Restructuration,36,192351.24
CTR0018074,CLI006661,PROD004,AG002,31883.77,3188.38,9.02,42,888.09,2022-08-06,2026-01-17,En cours,Équipement,42,37299.78
CTR0018075,CLI004658,PROD005,AG004,19236.66,2885.5,11.98,42,562.98,2020-10-07,2024-03-20,Soldé,Automobile,42,23645.16
CTR0018076,CLI008724,PROD007,AG016,72233.84,0.0,7.98,36,2262.88,2020-08-18,2023-08-03,Soldé,Consommation,36,81463.68
CTR0018077,CLI000628,PROD003,AG006,8759.29,0.0,9.83,54,201.37,2015-08-06,2020-01-12,En cours,Consommation,54,10873.98
CTR0018078,CLI003731,PROD005,AG014,44936.44,6740.47,10.63,42,1285.94,2019-04-07,2022-09-18,Soldé,Automobile,42,54009.48
CTR0018079,CLI007482,PROD002,AG015,108929.58,21785.92,9.97,42,3082.99,2021-04-02,2024-09-13,En cours,Automobile,42,129485.58
CTR0018080,CLI008110,PROD001,AG015,398171.0,39817.1,6.07,48,9363.84,2020-03-30,2024-03-09,Soldé,Automobile,48,449464.32
CTR0018081,CLI006901,PROD006,AG015,168855.25,0.0,11.78,48,4428.39,2020-11-20,2024-10-30,Soldé,Restructuration,48,212562.72
CTR0018082,CLI009324,PROD001,AG016,242461.07,24246.11,6.03,60,4690.83,2021-06-11,2026-05-16,Restructuré,Automobile,60,281449.8
CTR0018083,CLI002269,PROD005,AG006,9364.62,1404.69,9.43,12,820.82,2022-09-06,2023-09-01,En cours,Automobile,12,9849.84
CTR0018084,CLI003091,PROD004,AG002,80059.0,8005.9,11.63,48,2093.75,2021-03-31,2025-03-10,En retard,Équipement,48,100500.0
CTR0018085,CLI004955,PROD005,AG015,77203.92,11580.59,11.52,24,3616.97,2015-01-29,2017-01-18,En cours,Automobile,24,86807.28
CTR0018086,CLI003481,PROD004,AG009,52072.34,5207.23,9.9,30,1966.51,2021-04-07,2023-09-24,En cours,Équipement,30,58995.3
CTR0018087,CLI005883,PROD005,AG008,69992.34,10498.85,9.97,30,2645.53,2021-12-05,2024-05-23,En cours,Automobile,30,79365.9
CTR0018088,CLI007295,PROD007,AG008,17972.56,0.0,9.57,30,675.98,2022-04-21,2024-10-07,En cours,Consommation,30,20279.4
CTR0018089,CLI003814,PROD001,AG014,249858.35,24985.83,7.15,84,3789.38,2018-09-22,2025-08-16,En retard,Automobile,84,318307.92
CTR0018090,CLI004583,PROD008,AG001,70790.37,0.0,8.86,48,1756.92,2018-05-12,2022-04-21,En cours,Consommation,48,84332.16
CTR0018091,CLI000056,PROD001,AG018,347950.74,34795.07,6.59,66,6299.29,2021-10-17,2027-03-20,Soldé,Automobile,66,415753.14
CTR0018092,CLI004594,PROD001,AG001,277656.94,27765.69,6.11,60,5382.1,2022-06-19,2027-05-24,En cours,Automobile,60,322926.0
CTR0018093,CLI006621,PROD008,AG011,49785.04,0.0,8.14,36,1563.3,2023-02-03,2026-01-18,En cours,Consommation,36,56278.8
CTR0018094,CLI007388,PROD006,AG002,51609.05,0.0,11.59,90,860.92,2020-02-04,2027-06-27,Soldé,Restructuration,90,77482.8
CTR0018095,CLI003182,PROD006,AG001,45133.14,0.0,12.89,96,755.79,2022-06-09,2030-04-28,En cours,Restructuration,96,72555.84
CTR0018096,CLI003416,PROD005,AG009,58483.8,8772.57,10.39,48,1494.28,2021-08-27,2025-08-06,Soldé,Automobile,48,71725.44
CTR0018097,CLI001438,PROD007,AG005,43100.75,0.0,8.92,24,1967.46,2019-05-26,2021-05-15,En cours,Consommation,24,47219.04
CTR0018098,CLI004492,PROD003,AG003,107041.09,0.0,9.43,24,4911.29,2017-01-21,2019-01-11,En retard,Consommation,24,117870.96
CTR0018099,CLI009881,PROD005,AG007,60191.15,9028.67,10.6,30,2292.74,2020-02-25,2022-08-13,Soldé,Automobile,30,68782.2
CTR0018100,CLI004107,PROD003,AG004,66255.47,0.0,9.03,6,11335.23,2022-07-29,2023-01-25,Soldé,Consommation,6,68011.38
CTR0018101,CLI006261,PROD002,AG006,28004.26,5600.85,8.62,48,691.85,2019-07-09,2023-06-18,En cours,Automobile,48,33208.8
CTR0018102,CLI008815,PROD001,AG016,433923.46,43392.35,7.3,12,37606.02,2020-10-27,2021-10-22,En cours,Automobile,12,451272.24
CTR0018103,CLI001310,PROD008,AG006,87217.49,0.0,9.05,12,7629.32,2019-11-01,2020-10-26,En contentieux,Consommation,12,91551.84
CTR0018104,CLI000470,PROD008,AG018,42892.29,0.0,7.85,42,1171.27,2019-03-20,2022-08-31,Restructuré,Consommation,42,49193.34
CTR0018105,CLI008023,PROD007,AG009,53629.24,0.0,9.53,18,3209.22,2020-03-22,2021-09-13,En cours,Consommation,18,57765.96
CTR0018106,CLI006511,PROD008,AG011,47628.45,0.0,8.03,48,1163.42,2019-06-25,2023-06-04,En cours,Consommation,48,55844.16
CTR0018107,CLI005364,PROD007,AG015,26080.55,0.0,8.54,18,1548.85,2015-05-26,2016-11-16,En cours,Consommation,18,27879.3
CTR0018108,CLI004139,PROD003,AG012,86600.57,0.0,9.99,48,2196.0,2017-10-04,2021-09-13,En cours,Consommation,48,105408.0
CTR0018109,CLI008872,PROD007,AG007,72206.35,0.0,8.04,30,2664.89,2021-03-28,2023-09-14,Restructuré,Consommation,30,79946.7
